Type,YEAR,UniqueID,Fate,COX_TIME,annual_prec_30year,CORE_AREA,Shrub_10M,ARTR_10M,Shrub_H_10M,ARTR_H_10M,VO,AnGrass_10M,PerGrass_10M,ResGrass_10M,FoodF_10M,NFoodF_10M,Bground_10M,Cactus_10M,BioCrust_10M,Rock_10M,Litter_10M,PerGrass_H_10M,ResGrass_H_10M,Shrub_5m,Artr_5m,Shrub_1m,Artr_1m,AnGrass_1M,PerGrass_1M,ResGrass_ 1M,FoodF_1M,NFoodF_1M,BGround_1M,Cactus_1M,BioCrust_1M,Rock_1M,Litter_1M,AnGrass_3M,PerGrass_3M,ResGrass_3M,FoodF_3M,NFoodF_3M,Bground_3M,Cactus_3M,BioCrust_3M,Rock_3M,Litter_3M,Gap_0.5M,Gap_1M,Gap_2M,Gap_3M,
Random,2011,1092,NA,NA,474.6700134,YES,36.5,17.85,27.4,48.83333333,23.75,0,8.933333333,6.766666667,0.461111111,0.122222222,16.66111111,4.511111111,0,8.1,29.38333333,17.88888889,10.55555556,35.4,20.7,36.25,29.25,0,11.24,1.44,0.72,0.11,13.75,8.12,0,3.84,24.25,0,6.05,13.425,0.1375,0.1375,20.3,0,0,13.425,35.8,7,4,0,0,
Random,2011,1093,NA,NA,334.3500061,NO,11.9,5.15,24.42857143,30.75,21.25,0,6.155555556,2.377777778,2.411111111,0.461111111,32.43888889,0,0.338888889,7.872222222,37.1,10.11111111,9.222222222,16.6,3.5,26.5,8.75,0,4.34,0.44,3.73,0.11,24.75,0,0.61,12.73,33.64,0,8.425,4.8,0.7625,0.9,42.05,0,0,1.8,41.425,4,4,2,1,
Random,2011,1094,NA,NA,264.9400024,YES,27.75,15.9,17.68421053,22.16666667,23.75,0,18.71666667,8.105555556,0.338888889,6.244444444,28.27222222,0,3.344444444,5.988888889,26.88333333,17.11111111,19.44444444,39.2,24.8,57.5,45.5,0,21.65,7.35,0.61,7.62,23.25,0,3.01,8.95,36.65,0,15.05,9.05,0,4.525,34.55,0,3.7625,2.2875,14.675,6,4,0,0,
Random,2011,1095,NA,NA,320.7399902,NO,26.5,20.35,27.23809524,38.30769231,40,4.511111111,20.98888889,7.766666667,5.755555556,4.172222222,25.1,0,1.794444444,6.705555556,24.82222222,21.22222222,11.44444444,41.7,39.5,62.25,58.75,7.51,14.75,10.25,4.34,7.51,16.54,0,3.01,11.24,21.04,0.7625,28.7875,4.6625,7.525,0,35.8,0,0.275,1.0375,29.55,6,1,0,0,
Random,2011,1096,NA,NA,332.519989,NO,9.85,2.85,11.22222222,32,15,0,3.15,2.533333333,0.461111111,1.733333333,42.37777778,0,0,17.15,27.09444444,7.888888889,7.111111111,10.7,5.7,18.25,14.25,0,4.95,3.84,0,3.01,41.15,0,0,23.25,18.64,0,0.9,0.9,1.0375,0.1375,43.9125,0,0,9.525,37.6625,7,6,2,1,
Random,2011,1097,NA,NA,332.519989,NO,9.85,2.85,11.22222222,32,11.25,0,6.922222222,1.2,4.361111111,0.677777778,44.53888889,0,6.95,12.7,29.87222222,7.888888889,6.555555556,10.7,5.7,18.25,14.25,0,4.34,0.94,4.23,0.61,45.04,0,0,15.24,23.64,0,10.15,1.525,4.525,0.7625,43.9125,0,15.6375,9.525,37.6625,7,6,2,1,
Random,2011,1098,NA,NA,333.8800049,NO,58.4,58.3,51.55555556,53,40,0,10.77222222,6.433333333,8.7,2.011111111,26.31666667,0,0.338888889,2.688888889,58.99444444,30.875,14.875,64,64,72.75,72.75,0,7.35,4.95,12.04,3.62,18.73,0,0.61,3.62,63.05,0,15.05,8.2875,4.525,0,35.8,0,0,1.525,53.925,4,2,1,0,
Random,2011,1100,NA,NA,263.1499939,YES,75.1,48.55,42.2972973,47.63636364,26.25,1.672222222,14.37777778,12.48888889,4.022222222,0.677777778,18.76111111,0,0.338888889,6.522222222,55.05,21.88888889,14,85.2,65.3,75.5,53.75,0,6.74,6.24,3.01,0.61,10.63,0,0,3.62,53.55,3.7625,23.925,20.3,5.2875,0.7625,28.925,0,0.7625,10.15,56.925,7,2,0,0,
Random,2011,1103,NA,NA,536.4299927,YES,87.65,9.35,40.16071429,63.25,5,2.011111111,19.65555556,17.26666667,2.011111111,0,35.65555556,0,0.061111111,10.93888889,31.21666667,22.66666667,23.44444444,91.1,14.3,72.25,31,3.01,13.64,11.74,3.62,0,41.15,0,0,10.85,30.65,0.7625,27.175,24.175,0,0,28.7875,0,0.1375,11.05,31.925,5,3,1,0,
Random,2011,1104,NA,NA,568.6300049,YES,49.65,45.4,56.5,58.31578947,52.5,0,20.77222222,10.93888889,5.755555556,0.061111111,15.48333333,0,0,5.65,34.66111111,14.77777778,7.666666667,44.2,44.2,54.25,54.25,0,18.75,8.45,9.75,0.11,16.74,0,0,8.23,36.15,0,23.3,14.05,0.7625,0,13.9125,0,0,2.425,32.8,5,2,0,0,
Random,2011,1106,NA,NA,620.7600098,YES,8.4,8.4,57.5,57.5,5,0,13.21111111,7.827777778,0.1375,0.738888889,27.66111111,0,1.672222222,7.811111111,34.66111111,17.22222222,9.555555556,13.3,13.3,33.25,33.25,0,7.24,7.35,0.11,0.61,29.05,0,0,13.34,29.25,0,20.675,8.425,0.183333333,0.9,25.925,0,3.7625,0.9,41.425,1,1,1,1,
Random,2011,1108,NA,NA,554.1599731,YES,16.5,14.4,22.29166667,24.36842105,11.25,1.672222222,6.494444444,4.883333333,2.75,2.072222222,38.66111111,0.338888889,0.061111111,16.43333333,10.88333333,14.55555556,6.555555556,17.1,16.1,19.5,17,3.01,4.45,7.35,0.72,3.12,29.05,0,0,26.35,14.75,0,9.05,1.8,5.2875,0.7625,50.675,0.7625,0.1375,4.0375,6.05,13,6,0,0,
Random,2011,1109,NA,NA,620.7600098,YES,3.05,3.05,38,38,11.25,0,11.93888889,4.883333333,4.422222222,0.338888889,34.38333333,0,0.061111111,12.08888889,39.4875,25.66666667,14.55555556,6.1,6.1,15.25,15.25,0,10.25,4.95,3.62,0,41.15,0,0,18.14,34.55,0,14.05,4.8,5.425,0.7625,25.925,0,0.1375,4.525,44.425,0,0,0,0,
Random,2011,1110,NA,NA,483.0899963,YES,53.4,39.3,62.96153846,80.45454545,52.5,0,10.49444444,4.605555556,6.583333333,5.355555556,26.81666667,0,2.35,9.638888889,36.77222222,16.55555556,13.77777778,70.8,55.3,82.5,52.75,0,9.75,7.35,8.23,6.63,28.14,0,4.23,16.13,38.05,0,11.425,1.175,4.525,3.7625,25.1625,0,0,1.525,35.175,7,2,1,0,
Random,2011,1111,NA,NA,388.4700012,NO,10.9,0,20.66666667,0,5,0,8.316666667,2.811111111,1.694444444,2.011111111,33.21666667,0.338888889,0.338888889,23.32222222,33.82777778,13.625,8.375,11.8,0,29.5,0,0,3.84,1.33,3.05,0.61,31.65,0.61,0.61,21.24,32.75,0,13.9125,4.6625,0,3.7625,35.175,0,0,25.925,35.175,3,2,2,1,
Random,2011,1112,NA,NA,328.9899902,NO,29.15,23.85,38.75,34.63636364,16.25,1.733333333,12.21666667,10.32777778,6.583333333,0.338888889,29.38333333,0,3.683333333,4.761111111,35.99444444,26.66666667,16.33333333,26.7,17.7,41.75,23,0.11,17.15,13.75,7.51,0,14.75,0,6.02,1.83,43.05,3.7625,6.05,6.05,5.425,0.7625,47.675,0,0.7625,8.425,27.175,10,6,2,0,
Random,2011,1113,NA,NA,388.4700012,NO,33.5,26.4,52.36363636,62.85714286,28.75,4.172222222,5.038888889,3.15,1.733333333,0.738888889,17.70555556,0,10.74444444,4.205555556,55.16111111,19.5,10.875,39.6,34.9,61.5,49.75,7.51,7.24,4.84,3.01,1.33,28.14,0,1.83,6.74,43.75,0,2.2875,1.0375,0.1375,0,4.6625,0,21.8875,1.0375,69.425,7,3,1,0,
Random,2011,1114,NA,NA,394.1000061,YES,28.35,28.35,35.61111111,35.61111111,40,0,5.877777778,2.655555556,4.361111111,0,30.71666667,0,0.061111111,6.983333333,41.27222222,15.61111111,10.77777778,35.2,35.2,53.5,53.5,0,7.35,4.45,1.22,0,36.15,0,0.11,11.85,31.15,0,4.0375,0.4125,8.2875,0,23.925,0,0,0.9,53.925,7,3,0,0,
Random,2011,1115,NA,NA,321.7399902,YES,56.8,52.1,37,38.72222222,15,0,18.27222222,7.877777778,1.138888889,2.35,35.59444444,4.172222222,4.022222222,3.527777778,24.21666667,24.22222222,16.5,49.2,39.8,57.75,51,0,14.25,2.44,0.72,3.62,41.04,0,3.01,6.13,21.85,0,23.3,14.675,1.6625,0.7625,28.7875,9.3875,5.2875,0.275,27.175,6,2,0,0,
Random,2011,1116,NA,NA,324.75,YES,47.25,34.65,45.95454545,50.375,5,0,7.661111111,5.438888889,3.805555556,4.511111111,35.82777778,0,1.794444444,8.088888889,49.32777778,18.77777778,20.11111111,45.3,34.8,43.75,35,0,9.45,7.35,3.73,0.61,38.75,0,0.22,13.84,50.65,0,5.425,3.05,3.9,9.3875,32.175,0,3.7625,0.9,47.675,7,1,0,0,
Random,2011,1117,NA,NA,324.75,YES,16.35,16.35,18,18,12.5,0,8.655555556,10.81666667,3.683333333,0,50.38333333,0,0.338888889,4.7,25.66111111,12.22222222,16.22222222,25.2,25.2,39,39,0,11.74,11.24,0.61,0,58.05,0,0.61,4.84,14.95,0,4.8,10.2875,7.525,0,40.8,0,0,4.525,39.05,8,3,2,0,
Random,2011,1118,NA,NA,434.8800049,YES,72.8,44.2,62.02857143,68.84210526,41.25,1.672222222,19.03888889,5.755555556,2.133333333,6.244444444,28.70555556,0,6.244444444,6.305555556,24.60555556,30.625,24.5,50.4,31.5,61.75,57.75,0,27.53,6.63,0.83,8.12,31.04,0,3.73,10.63,18.75,3.7625,8.425,4.6625,3.7625,3.9,25.7875,0,9.3875,0.9,31.925,4,1,0,0,
Random,2011,1119,NA,NA,415.3800049,YES,70.45,42.55,54.30555556,61.05263158,23.75,4.172222222,18.21111111,4.822222222,8.194444444,2.35,30.15,0,3.7625,6.922222222,49.49444444,30.11111111,17.77777778,65.1,39.9,79.75,39.75,7.51,21.65,7.35,8.12,0.61,28.64,0,7.525,8.84,48.55,0,13.9125,1.6625,8.2875,4.525,32.0375,0,0,4.525,50.675,6,2,0,0,
Random,2011,1120,NA,NA,375.7099915,YES,89.85,38.1,62.88235294,67.08333333,45,5.905555556,24.54444444,9.988888889,2.35,0.338888889,12.42777778,0,3.344444444,7.855555556,62.55,37.22222222,18.55555556,100,58.4,96,70.75,7.62,30.65,6.85,3.62,0.61,10.63,0,3.01,10.52,67.55,3.7625,16.9125,13.9125,0.7625,0,14.675,0,3.7625,4.525,56.3,4,0,0,0,
Random,2011,1121,NA,NA,333.3999939,YES,59.85,21.85,29.8,49.77777778,5,0.061111111,10.77222222,3.211111111,5.966666667,0.122222222,22.66111111,0,0.338888889,6.983333333,21.32777778,15.66666667,10.44444444,57.2,22.4,53.5,21,0.11,10.25,4.34,10.52,0,22.15,0,0.61,1.94,29.05,0,11.425,1.8,0.275,0.275,23.3,0,0,13.2875,11.675,5,1,0,0,
Random,2011,1122,NA,NA,366.3900146,YES,70.4,61.05,72.5,91.05263158,41.25,0.338888889,15.65,3.427777778,0.183333333,10.06666667,6.861111111,0,9.727777778,9.083333333,49.60555556,21.33333333,16,76.1,73.3,44.25,44.25,0.61,21.54,4.84,0.11,0.61,1.22,0,17.51,13.23,55.65,0,8.2875,1.6625,0.275,21.8875,13.9125,0,0,3.9,42.05,2,0,0,0,
Random,2011,1123,NA,NA,324.75,YES,39.1,23.3,41.57894737,64.5,12.5,0,12.65555556,7.322222222,2.811111111,0.4,28.76666667,0,2.072222222,12.2,28.99444444,32.66666667,13.11111111,43.1,24.2,62,53.5,0,13.64,8.84,1.22,0.72,38.05,0,3.12,20.74,21.65,0,11.425,5.425,4.8,0,17.1625,0,0.7625,1.525,38.175,7,2,1,0,
Random,2011,1124,NA,NA,267.5400085,NO,24.85,24.85,26.07692308,26.07692308,17.5,0,4.883333333,8.994444444,0.522222222,0.677777778,13.88333333,0,4.172222222,7.044444444,57.55,15,11.55555556,38.4,38.4,36.5,36.5,0,3.95,11.35,0.22,0.61,13.75,0,0,8.34,63.05,0,6.05,6.05,0.9,0.7625,14.05,0,9.3875,5.425,50.675,6,3,2,0,
Random,2011,1125,NA,NA,296.6400146,YES,26.95,26.15,37.25,50,13.75,1.672222222,12.98333333,5.372222222,0.738888889,0.338888889,20.37222222,0,0.338888889,17.70555556,38.77222222,11,10.85714286,28.1,27.3,13.5,11.5,3.01,19.14,8.84,0.72,0,16.65,0,0.61,8.84,50.65,0,5.2875,1.0375,0.7625,0.7625,25.025,0,0,28.7875,23.925,1,1,1,0,
Random,2011,1126,NA,NA,267.5400085,NO,32.2,15.1,24.76,27.25,18.75,0.338888889,7.488888889,4.266666667,3.027777778,0.677777778,25.92777778,0,0.061111111,10.54444444,52.88333333,15.44444444,12.66666667,44.8,24,57.5,35,0.61,4.34,6.24,1.83,1.22,18.64,0,0,4.84,62.55,0,11.425,1.8,4.525,0,35.0375,0,0.1375,17.675,40.8,7,4,2,0,
Random,2011,1127,NA,NA,289.5599976,YES,38.05,33.75,41.52631579,49.64285714,28.75,1.672222222,27.09444444,5.816666667,4.572222222,5.25,42.65555556,0,4.172222222,18.53333333,23.55,36.44444444,16.55555556,62.2,58.1,58.75,58.75,3.01,35.54,6.74,7.51,1.33,26.24,0,7.51,25.13,36.15,0,16.5375,4.6625,0.9,10.15,63.175,0,0,10.2875,7.8,7,2,1,0,
Random,2011,1128,NA,NA,297.3299866,YES,48.55,21.95,29.34782609,55.66666667,22.5,5.844444444,8.383333333,5.161111111,5.033333333,2.011111111,25.21111111,0,1.077777778,10.47777778,22.49444444,24.44444444,13.77777778,49.9,29.4,61,49.25,0,10.25,4.95,8.23,3.62,28.64,0,1.83,8.12,31.15,13.15,6.05,5.425,1.0375,0,20.925,0,0.1375,13.425,11.675,10,4,1,0,
Random,2011,1129,NA,NA,260,YES,4,0,40,0,5,0,12.76666667,12.42777778,2.411111111,0.522222222,20.77222222,0.338888889,0.677777778,13.36111111,54.49444444,10.44444444,7.333333333,8,0,20,0,0,11.24,11.13,0.61,0.33,23.75,0,0,10.52,57.55,0,14.675,14.05,4.6625,0.7625,17.05,0.7625,1.525,16.9125,50.675,0,0,0,0,
Random,2011,1130,NA,NA,262.9200134,YES,33,2.75,19.81481481,17,0,0.677777778,11.15555556,5.877777778,10.29444444,5.527777778,7.15,0,7.627777778,12.47777778,39.93888889,15.14285714,13.14285714,37,3.3,55,0,0.61,6.74,6.74,12.51,9.34,9.75,0,13.12,9.34,33.25,0.7625,16.675,4.8,7.525,0.7625,3.9,0,0.7625,16.4,48.3,8,1,0,0,
Random,2011,1131,NA,NA,262.9200134,YES,38.05,37,35.58823529,37.2,30,0.338888889,19.60555556,5.877777778,4.361111111,2.011111111,38.49444444,0,0.338888889,7.427777778,33.21666667,24.66666667,11.44444444,38.1,38.1,50,50,0,28.55,10.25,4.23,3.01,19.25,0,0.61,10.25,45.65,0.7625,8.425,0.4125,4.525,0.7625,62.55,0,0,3.9,17.675,8,3,0,0,
Random,2011,1132,NA,NA,284.3399963,YES,37.45,32.4,46.0625,55.58333333,40,0,12.93333333,6.433333333,3.683333333,0.738888889,16.53888889,0,2.011111111,12.42777778,42.16111111,18.125,11.875,44.3,38.3,80.5,80.5,0,12.04,7.24,3.62,0.72,11.13,0,3.62,18.64,38.25,0,14.05,5.425,3.7625,0.7625,23.3,0,0,4.6625,47.05,9,4,3,1,
Random,2011,1133,NA,NA,330.3500061,YES,46.75,11.15,19.57575758,31.28571429,3.75,0,17.49444444,12.93888889,6.522222222,0.338888889,30.37777778,0.338888889,0.244444444,8.316666667,29.10555556,15.77777778,11.55555556,53.2,17.3,61,20.5,0,10.25,4.45,8.12,0,41.15,0.61,0.22,11.24,23.75,0,26.55,23.55,4.525,0.7625,16.9125,0,0.275,4.6625,35.8,6,3,0,0,
Random,2011,1134,NA,NA,262.9200134,YES,19.4,17.05,37.09090909,39.11111111,26.25,9.727777778,14.03888889,8.594444444,4.233333333,3.805555556,27.93888889,0,7.288888889,9.65,35.99444444,19.66666667,18.33333333,24.3,24.3,35,35,17.51,18.03,11.13,0.11,3.62,14.75,0,13.12,6.13,46.15,0,9.05,5.425,9.3875,4.0375,44.425,0,0,14.05,23.3,4,3,0,0,
Random,2011,1135,NA,NA,323.8999939,YES,46.65,28.25,54.22727273,64,8.75,0.677777778,8.761111111,4.483333333,2.75,2.072222222,39.82777778,0,2.472222222,9.422222222,36.77222222,32.72222222,18.55555556,45.7,35.3,27.25,25,1.22,12.65,4.34,4.23,0.72,31.15,0,1.33,13.34,38.05,0,3.9,4.6625,0.9,3.7625,50.675,0,3.9,4.525,35.175,10,3,0,0,
Random,2011,1136,NA,NA,274.0700073,NO,39.3,14.8,68.86956522,69.81818182,42.5,0,12.93333333,12.82777778,5.694444444,0,26.87777778,0,9.022222222,9.761111111,42.60555556,23.33333333,18,40.5,5.4,48.25,12.75,0,12.04,4.95,7.24,0,20.85,0,15.63,3.84,58.05,0,14.05,22.675,3.7625,0,34.4125,0,0.7625,17.1625,23.3,8,3,1,1,
Random,2011,1137,NA,NA,290.8500061,YES,9.2,7.05,25.27272727,31.57142857,0,0,13.04444444,1.6,8.594444444,0.061111111,31.71111111,0,0.338888889,4.7,32.16111111,11.11111111,6.75,0.9,0.1,0,0,0,19.25,2.05,14.25,0,29.05,0,0,4.23,26.65,0,5.2875,1.0375,1.525,0.1375,35.0375,0,0.7625,5.2875,39.05,6,3,2,2,
Random,2011,1138,NA,NA,265.5400085,NO,7.85,6.35,51,66,11.25,1.672222222,10.32777778,5.433333333,2.133333333,7.011111111,27.77222222,0,1.416666667,9.372222222,52.66111111,27.5625,18.25,12.7,12.7,31.75,31.75,3.01,4.45,1.55,3.12,12.62,21.35,0,0.72,13.75,56.15,0,17.675,10.2875,0.9,0,35.8,0,2.2875,3.9,48.3,1,1,1,1,
Random,2011,1139,NA,NA,283.230011,YES,28.1,11.25,34.4375,55,18.75,0.338888889,13.04444444,7.488888889,0.738888889,1.672222222,42.60555556,0.338888889,4.511111111,6.427777778,22.77222222,24.33333333,18.44444444,20,4.6,39,0.5,0.61,4.84,3.84,1.22,3.01,43.55,0,7.51,10.74,24.25,0,23.3,12.05,0.1375,0,41.425,0.7625,0.7625,1.0375,20.925,5,3,3,2,
Random,2011,1140,NA,NA,283.230011,YES,31.75,14.7,34.6,47.6,15,1.672222222,19.54444444,7.488888889,7.916666667,1.733333333,33.21666667,0,2.35,6.372222222,41.27222222,26.66666667,17.22222222,33.1,17.3,56.5,31,3.01,9.14,6.74,0.72,0.11,50.15,0,4.23,5.45,53.05,0,32.55,8.425,16.9125,3.7625,12.05,0,0,7.525,26.55,10,5,2,0,
Random,2011,1141,NA,NA,284.1199951,YES,36.35,19.5,38.11538462,52.5,5,0.338888889,14.88333333,3.211111111,2.933333333,0.4,21.03888889,0,0.4,0.8,42.43888889,13.55555556,13.22222222,32.9,14.2,35.25,10.75,0.61,14.75,3.84,3.84,0.61,13.73,0,0.61,0.83,50.65,0,15.05,2.425,1.8,0.1375,30.175,0,0.1375,0.7625,32.175,10,3,1,0,
Random,2011,1142,NA,NA,284.1199951,NO,39.7,26.65,19.31818182,15.375,20,0,9.161111111,8.716666667,4.144444444,0,37.05,0,0,11.09444444,30.99444444,15.88888889,13,39.2,18.3,37.75,2.5,0,7.35,11.85,6.63,0,45.65,0,0,16.24,34.25,0,11.425,4.8,1.0375,0,26.3,0,0,4.6625,26.925,7,3,0,0,
Random,2011,1143,NA,NA,260.7799988,YES,12.8,3,30.16666667,22.75,10,0,25.16111111,10.32777778,2.411111111,2.011111111,22.15555556,0,1.672222222,5.816666667,43.77222222,17.55555556,14.88888889,22.5,2.9,55.5,6.5,0,21.65,17.15,0,3.62,18.75,0,3.01,6.74,62.55,0,29.55,1.8,5.425,0,26.4125,0,0,4.6625,20.3,1,1,1,0,
Random,2011,1144,NA,NA,311.4500122,YES,38.9,38.9,18.03571429,18.03571429,17.5,0,11.93888889,5.938888889,4.355555556,1.794444444,34.26111111,0,0.677777778,29.15555556,15.49444444,11.22222222,11.33333333,46.3,46.3,43.75,43.75,0,12.15,6.35,7.62,3.23,18.53,0,1.22,31.35,21.15,0,11.675,5.425,0.275,0,53.925,0,0,26.4125,8.425,9,4,0,0,
Random,2011,1145,NA,NA,260.7799988,YES,13.55,0.55,48.33333333,31,27.5,0.122222222,16.05,7.55,7.688888889,0.8,31.88333333,0,5.355555556,13.87222222,37.16111111,20,16.5,27.1,1.1,43.5,0,0,12.35,6.35,0.11,1.33,43.55,0,6.63,21.85,28.75,0.275,20.675,9.05,17.1625,0.1375,17.3,0,3.7625,3.9,47.675,1,1,0,0,
Random,2011,1146,NA,NA,287.8999939,YES,9.7,0,28.6,0,6.25,0,3.744444444,5.077777778,3.466666667,2.072222222,47.82222222,0.061111111,9.022222222,10.43888889,24.27222222,7.333333333,9.111111111,15.7,0,33.75,0,0,6.63,9.03,0.11,0.72,26.04,0,8.12,9.45,31.65,0,0.1375,0.1375,7.6625,3.7625,75.05,0.1375,10.15,11.675,15.05,3,2,1,1,
Random,2011,1147,NA,NA,266.7000122,NO,38.3,29.25,58,48.92857143,37.5,3.344444444,9.1,5.161111111,6.305555556,0.738888889,30.15,0,4.172222222,8.405555556,41.55,22.66666667,8.666666667,45.6,27.5,34.25,34.25,6.02,12.65,7.85,8.23,0.72,39.25,0,7.51,7.51,36.15,0,4.6625,1.8,3.9,0.7625,18.775,0,0,9.525,48.3,8,5,1,1,
Random,2011,1148,NA,NA,326.9700012,YES,22.75,21.7,24.47368421,25.88235294,6.25,0.338888889,10.05,3.488888889,2.75,0,31.82222222,0,0.338888889,6.522222222,34.55,16.44444444,8.25,27.4,26.3,29,29,0,1.55,1.44,3.73,0,46.15,0,0,1.22,29.05,0.7625,20.675,6.05,1.525,0,13.9125,0,0.7625,13.15,41.425,9,3,0,0,
Random,2011,1149,NA,NA,287.8999939,NO,6.55,0,24.33333333,0,0,3.405555556,13.38333333,7.088888889,12.08888889,1.672222222,29.15555556,0,0.061111111,9.927777778,41.16111111,9.333333333,12.11111111,13.1,0,29.25,0,3.01,12.35,9.64,8.12,0,43.14,0,0.11,6.74,48.05,3.9,14.675,3.9,17.05,3.7625,11.675,0,0,13.9125,32.55,1,0,0,0,
Random,2011,1150,NA,NA,287.3599854,NO,6.7,0,91,0,12.5,0.061111111,6.094444444,4.544444444,3.405555556,0.338888889,16.53888889,0,0,10.41666667,42.88333333,12.88888889,14.22222222,13.4,0,33.5,0,0.11,7.24,4.45,6.13,0,18.64,0,0,18.14,39.05,0,4.6625,4.6625,0,0.7625,13.9125,0,0,0.7625,47.675,0,0,0,0,
Random,2011,1151,NA,NA,331.2999878,YES,31.55,30.05,19.86666667,20.37037037,30,0.677777778,10.71111111,5.1,1.016666667,3.744444444,33.21666667,0,6.583333333,10.31666667,38.21666667,17.78571429,17.625,32.2,30.2,48.75,48.75,0.61,9.64,4.34,0.61,6.74,40.65,0,11.13,16.74,37.75,0.7625,12.05,6.05,1.525,0,23.925,0,0.9,2.2875,38.8,11,2,1,0,
Random,2011,1152,NA,NA,331.2999878,YES,39.95,33,35.875,46.2,36.25,0,12.93333333,6.155555556,1.916666667,1.355555556,28.32777778,0,0.338888889,13.47222222,21.05,15.88888889,8.111111111,47.5,36,39,39,0,13.64,6.74,3.34,1.22,17.35,0,0,20.63,18.75,0,12.05,5.425,0.1375,1.525,42.05,0,0.7625,4.525,23.925,2,2,0,0,
Random,2011,1153,NA,NA,236.9600067,YES,12.65,10.45,28.41666667,35.25,6.25,9.727777778,11.93888889,6.05,4.761111111,1.416666667,20.43333333,0,2.072222222,0.183333333,44.32777778,22.55555556,15.66666667,15.9,14.5,29,25.5,17.51,14.75,9.45,4.34,0.72,18.75,0,3.73,0.22,51.15,0,8.425,1.8,5.2875,2.2875,22.5375,0,0,0.1375,35.8,5,3,2,1,
Random,2011,1154,NA,NA,228.3300018,YES,31.4,20.4,27.16666667,30.11111111,30,4.511111111,13.04444444,4.822222222,0.861111111,0.677777778,17.98333333,0,1.138888889,14.86666667,35.99444444,17.77777778,14.22222222,31.3,20.7,55.75,46.5,0.61,1.94,1.44,0.83,0.61,4.84,0,0.72,3.73,46.15,9.3875,26.925,9.05,0.9,0.7625,34.4125,0,1.6625,28.7875,23.3,8,3,1,0,
Random,2011,1155,NA,NA,224.0200043,YES,39.9,18.85,97.4,105,67.5,0,6.033333333,3.866666667,3.744444444,6.244444444,36.48333333,0,11.4,13.47222222,20.98888889,5.444444444,4.777777778,46.5,23.4,37,37,0,9.64,6.24,3.73,8.12,28.14,0,20.52,13.73,19.25,0,1.525,0.9,3.7625,3.9,46.9125,0,0,13.15,23.1625,6,4,1,1,
Random,2011,1156,NA,NA,224.0200043,YES,12.7,0,42.8,0,5,0,18.71666667,9.161111111,3.027777778,3.683333333,18.48888889,0,0.122222222,15.43333333,44.21666667,12.77777778,14.88888889,20.4,0,27,0,0,15.05,9.75,4.84,3.62,21.54,0,0,11.24,39.05,0,23.3,8.425,0.7625,3.7625,14.675,0,0.275,20.675,50.675,4,1,0,0,
Random,2011,1157,NA,NA,247.1199951,YES,15.65,9.6,26.8,48,33.75,0.338888889,13.93333333,18.66111111,0.677777778,2.011111111,29.10555556,0.338888889,3.683333333,5.711111111,32.16111111,8.75,12.25,22.9,19.2,48,48,0.61,16.35,11.85,1.22,3.62,26.65,0,6.63,9.95,21.65,0,10.9125,27.175,0,0,32.175,0.7625,0,0.4125,45.3,4,3,1,0,
Random,2011,1158,NA,NA,220.1999969,NO,17.35,16.05,37.625,45.33333333,17.5,0,9.1,8.316666667,8.683333333,1.672222222,32.65,0,1.672222222,5.538888889,25.55,15.66666667,18.22222222,33,30.4,38.25,36.25,0,10.25,6.85,3.01,0,33.14,0,3.01,9.64,24.25,0,7.6625,10.15,15.775,3.7625,32.0375,0,0,0.4125,27.175,4,1,1,1,
Random,2011,1159,NA,NA,249.5899963,YES,25.65,6.4,28.2,37.66666667,23.75,0,10.60555556,8.377777778,3.15,2.411111111,15.49444444,0,0.061111111,0.861111111,47.32777778,15.11111111,9.888888889,36.2,9,1.25,0,0,14.25,10.74,3.84,1.33,16.65,0,0.11,0.83,52.55,0,6.05,5.425,2.2875,3.7625,14.05,0,0,0.9,40.8,6,3,1,0,
Random,2011,1160,NA,NA,241.1199951,YES,8.6,8.6,31,31,20,1.672222222,7.6,2.155555556,2.072222222,1.733333333,56.21666667,0,0.4,2.594444444,18.27222222,15.66666667,6.777777778,17.2,17.2,34.25,34.25,0,12.35,2.55,0.72,3.01,50.65,0,0.61,1.44,22.15,3.7625,1.6625,1.6625,3.7625,0.1375,63.175,0,0.1375,4.0375,13.425,1,0,0,0,
Random,2011,1161,NA,NA,257.0599976,YES,8.3,7.9,26.66666667,32.5,16.25,0,17.10555556,4.883333333,3.805555556,0.061111111,23.48888889,0,4.233333333,3.427777778,22.82777778,17,13.1875,15.8,15.8,39.5,39.5,0,15.05,4.45,0.22,0.11,21.65,0,7.62,1.94,24.55,0,19.675,5.425,8.2875,0,25.7875,0,0,5.2875,20.675,1,1,1,1,
Random,2011,1162,NA,NA,262.5,YES,26.2,26.05,20.2,21.28571429,15,1.672222222,16.87777778,4.822222222,2.133333333,5.25,31.54444444,0,0,13.25555556,38.77222222,14,14.66666667,33.2,33.2,35.75,35.75,0,22.15,7.85,0.83,8.73,11.24,0,0,3.23,50.65,3.7625,10.2875,1.0375,3.7625,0.9,56.925,0,0,25.7875,23.925,7,6,2,0,
